Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
12.11.2024 04:30;12.11.2024 04:45;1.005,25;341,75;488,50;1.118,25;0,00;24,25;-;2.877,75;1.708,00;2.549,25;0,75;271,25
12.11.2024 04:45;12.11.2024 05:00;1.004,75;333,75;460,75;1.129,25;0,00;24,25;-;2.873,75;1.757,00;2.624,00;0,50;271,50
12.11.2024 05:00;12.11.2024 05:15;1.005,00;340,00;431,00;1.141,50;0,00;24,25;-;2.884,00;1.740,75;2.753,75;0,50;270,50
12.11.2024 05:15;12.11.2024 05:30;1.008,25;333,25;410,00;1.149,75;0,00;24,25;-;2.891,25;1.727,00;2.813,75;10,25;270,75
12.11.2024 05:30;12.11.2024 05:45;1.007,00;336,50;385,75;1.148,25;0,00;24,25;-;2.890,75;1.725,00;2.949,75;2,50;271,00
12.11.2024 05:45;12.11.2024 06:00;1.011,00;331,75;365,25;1.136,50;0,00;24,25;-;2.933,50;1.708,00;3.128,50;0,50;270,75
12.11.2024 06:00;12.11.2024 06:15;1.015,00;337,75;341,50;1.133,50;0,00;24,25;-;2.989,75;1.702,50;3.216,25;34,00;284,75
12.11.2024 06:15;12.11.2024 06:30;1.018,50;356,50;324,25;1.127,75;0,00;24,25;-;3.016,75;1.715,25;3.353,75;51,50;280,50
12.11.2024 06:30;12.11.2024 06:45;1.022,25;393,25;310,25;1.161,25;0,00;24,25;-;3.018,50;1.739,75;3.517,25;91,50;269,50
12.11.2024 06:45;12.11.2024 07:00;1.027,50;428,75;300,75;1.174,75;0,00;25,25;-;3.019,25;1.748,75;3.610,50;217,25;269,75
12.11.2024 07:00;12.11.2024 07:15;1.028,75;454,00;281,50;1.183,25;0,25;25,25;-;3.047,25;1.722,75;3.689,50;426,00;275,00
12.11.2024 07:15;12.11.2024 07:30;1.032,50;464,50;274,50;1.209,75;9,50;25,25;-;3.088,75;1.725,75;3.750,50;541,75;289,00
12.11.2024 07:30;12.11.2024 07:45;1.038,50;474,75;262,75;1.226,00;20,50;25,25;-;3.101,25;1.723,50;3.828,50;627,50;304,25
12.11.2024 07:45;12.11.2024 08:00;1.039,00;464,75;261,50;1.226,00;61,75;25,25;-;3.095,00;1.719,50;3.916,50;654,50;325,00
12.11.2024 08:00;12.11.2024 08:15;1.038,75;483,25;246,25;1.237,00;128,75;25,25;-;3.098,25;1.690,50;3.994,75;714,50;340,75
12.11.2024 08:15;12.11.2024 08:30;1.040,50;461,25;235,50;1.233,75;227,75;25,25;-;3.102,00;1.694,75;4.038,00;739,00;339,00
12.11.2024 08:30;12.11.2024 08:45;1.045,75;457,50;223,50;1.205,50;350,25;25,25;-;3.103,50;1.703,00;4.040,75;666,25;332,00
12.11.2024 08:45;12.11.2024 09:00;1.048,50;420,75;225,50;1.158,00;487,50;25,25;-;3.104,25;1.705,25;4.051,25;624,25;327,75
12.11.2024 09:00;12.11.2024 09:15;1.046,25;486,25;211,25;1.132,50;626,50;25,25;-;3.104,75;1.683,00;4.092,50;747,75;333,50
12.11.2024 09:15;12.11.2024 09:30;1.049,25;474,75;199,50;1.083,25;755,00;25,25;-;3.103,25;1.684,25;4.102,00;660,00;354,00
12.11.2024 09:30;12.11.2024 09:45;1.054,50;467,00;189,25;1.032,50;876,00;25,25;-;3.104,00;1.689,75;4.127,50;610,50;374,00
12.11.2024 09:45;12.11.2024 10:00;1.055,75;463,25;187,00;997,50;991,25;25,25;-;3.106,00;1.693,25;4.129,25;539,25;374,75
12.11.2024 10:00;12.11.2024 10:15;1.049,75;422,25;157,25;958,25;1.109,75;25,25;-;3.110,75;1.706,25;4.099,25;511,75;373,50
12.11.2024 10:15;12.11.2024 10:30;1.052,50;426,00;128,00;927,25;1.213,75;25,25;-;3.103,00;1.710,00;4.096,75;333,25;375,25
12.11.2024 10:30;12.11.2024 10:45;1.056,00;449,25;113,75;912,25;1.312,00;24,25;-;3.112,75;1.713,75;4.072,00;255,75;375,00
12.11.2024 10:45;12.11.2024 11:00;1.057,75;428,00;109,75;897,75;1.402,75;24,25;-;3.113,25;1.716,75;4.047,75;216,50;377,00
12.11.2024 11:00;12.11.2024 11:15;1.062,25;435,75;110,75;914,00;1.467,75;24,25;-;3.117,50;1.770,00;4.003,00;260,75;378,50
12.11.2024 11:15;12.11.2024 11:30;1.065,25;432,50;130,00;946,50;1.498,75;24,25;-;3.127,25;1.620,25;3.976,50;285,75;381,75
12.11.2024 11:30;12.11.2024 11:45;1.066,25;405,25;145,75;947,50;1.519,75;26,00;-;3.137,75;1.625,75;3.937,25;298,25;381,75
12.11.2024 11:45;12.11.2024 12:00;1.068,75;448,00;162,75;971,75;1.543,50;26,00;-;3.126,25;1.642,25;3.926,25;259,75;384,50
12.11.2024 12:00;12.11.2024 12:15;1.068,75;430,50;181,00;1.005,25;1.552,75;26,00;-;3.131,50;1.653,00;3.951,25;245,25;410,50
12.11.2024 12:15;12.11.2024 12:30;1.071,00;410,50;184,75;1.017,75;1.537,75;26,00;-;3.126,50;1.655,75;3.944,75;230,00;435,50
12.11.2024 12:30;12.11.2024 12:45;1.067,75;444,25;173,75;1.027,75;1.515,75;26,00;-;3.127,00;1.657,25;3.901,00;276,75;439,50
12.11.2024 12:45;12.11.2024 13:00;1.065,00;413,75;183,50;1.041,25;1.488,25;26,00;-;3.118,75;1.656,25;3.870,50;256,75;442,00
12.11.2024 13:00;12.11.2024 13:15;1.060,00;467,00;149,25;1.031,00;1.422,00;26,00;-;3.150,75;1.663,75;3.792,50;246,00;438,50
12.11.2024 13:15;12.11.2024 13:30;1.061,75;504,00;116,25;1.051,25;1.331,25;26,00;-;3.157,25;1.664,25;3.817,50;210,25;429,50
12.11.2024 13:30;12.11.2024 13:45;1.055,00;512,25;104,25;1.073,00;1.228,50;26,00;-;3.157,50;1.658,00;3.810,50;236,25;432,00
12.11.2024 13:45;12.11.2024 14:00;1.056,50;454,50;96,75;1.080,00;1.108,00;26,00;-;3.168,00;1.657,75;3.835,50;208,75;434,00
12.11.2024 14:00;12.11.2024 14:15;1.055,00;549,25;95,75;1.101,00;988,75;26,00;-;3.192,25;1.672,75;4.021,00;230,00;434,00
12.11.2024 14:15;12.11.2024 14:30;1.056,75;554,25;106,50;1.119,00;865,75;26,00;-;3.196,00;1.683,25;4.096,25;346,50;437,50
12.11.2024 14:30;12.11.2024 14:45;1.053,75;567,00;108,75;1.121,50;746,50;26,00;-;3.199,75;1.692,00;4.123,00;437,75;433,75
12.11.2024 14:45;12.11.2024 15:00;1.054,50;556,75;107,75;1.133,75;616,50;26,00;-;3.192,50;1.705,00;4.132,75;549,75;434,50
12.11.2024 15:00;12.11.2024 15:15;1.056,50;493,75;118,00;1.152,00;476,50;26,00;-;3.193,50;1.702,50;4.163,25;659,50;443,00
12.11.2024 15:15;12.11.2024 15:30;1.062,50;504,50;115,00;1.153,25;352,25;26,00;-;3.191,25;1.695,75;4.179,75;847,50;449,50
12.11.2024 15:30;12.11.2024 15:45;1.060,00;509,75;94,75;1.189,00;238,50;26,00;-;3.205,50;1.701,00;4.206,50;974,00;451,50
12.11.2024 15:45;12.11.2024 16:00;1.060,25;524,50;94,50;1.220,25;150,75;26,00;-;3.196,25;1.704,00;4.215,75;1.010,75;452,25
12.11.2024 16:00;12.11.2024 16:15;1.059,75;462,00;103,75;1.260,50;73,25;26,00;-;3.200,25;1.757,50;4.265,00;952,25;456,00
12.11.2024 16:15;12.11.2024 16:30;1.063,75;508,50;120,75;1.301,00;24,50;26,00;-;3.204,00;1.793,50;4.235,25;1.095,75;456,50
12.11.2024 16:30;12.11.2024 16:45;1.065,25;522,25;128,50;1.328,00;4,75;26,00;-;3.206,75;1.804,25;4.224,25;1.139,00;466,25
12.11.2024 16:45;12.11.2024 17:00;1.063,75;545,50;130,50;1.324,00;0,75;26,00;-;3.207,75;1.831,00;4.211,25;1.106,75;465,00
12.11.2024 17:00;12.11.2024 17:15;1.067,25;514,75;120,00;1.355,25;0,25;26,00;-;3.203,75;1.860,00;4.245,00;1.135,50;462,25
12.11.2024 17:15;12.11.2024 17:30;1.071,00;554,75;114,00;1.387,50;0,00;26,00;-;3.205,75;1.891,75;4.237,25;1.239,00;470,50
12.11.2024 17:30;12.11.2024 17:45;1.073,25;532,75;97,75;1.411,75;0,00;26,00;-;3.202,25;1.895,00;4.241,75;1.261,75;476,00
12.11.2024 17:45;12.11.2024 18:00;1.073,50;504,75;82,00;1.411,25;0,00;26,00;-;3.203,75;1.893,00;4.260,25;1.207,50;481,75
12.11.2024 18:00;12.11.2024 18:15;1.073,25;509,25;69,75;1.428,75;0,00;26,00;-;3.199,00;1.893,25;4.259,50;1.131,75;481,50
12.11.2024 18:15;12.11.2024 18:30;1.076,25;497,75;68,25;1.450,50;0,00;26,00;-;3.202,25;1.897,00;4.242,75;1.032,50;480,75
12.11.2024 18:30;12.11.2024 18:45;1.073,25;491,50;66,00;1.468,00;0,00;26,00;-;3.192,00;1.898,50;4.243,50;1.008,25;481,50
12.11.2024 18:45;12.11.2024 19:00;1.074,50;489,75;61,00;1.480,50;0,00;26,00;-;3.180,25;1.897,00;4.247,25;869,50;472,25
12.11.2024 19:00;12.11.2024 19:15;1.073,25;522,25;50,50;1.471,50;0,00;26,00;-;3.171,75;1.901,75;4.232,25;944,75;465,25
12.11.2024 19:15;12.11.2024 19:30;1.074,25;481,75;46,75;1.461,75;0,00;26,00;-;3.175,75;1.900,25;4.119,75;768,00;463,75
12.11.2024 19:30;12.11.2024 19:45;1.079,25;460,75;49,50;1.426,50;0,00;26,00;-;3.174,50;1.898,75;4.097,75;683,50;459,25
12.11.2024 19:45;12.11.2024 20:00;1.078,50;444,75;57,25;1.386,25;0,00;26,00;-;3.175,00;1.902,75;4.077,75;578,00;447,75
12.11.2024 20:00;12.11.2024 20:15;1.076,00;460,75;62,25;1.353,50;0,00;26,00;-;3.177,75;1.876,75;4.011,00;659,50;425,75
12.11.2024 20:15;12.11.2024 20:30;1.075,00;434,25;65,25;1.322,75;0,00;26,00;-;3.174,75;1.866,50;3.978,00;419,75;407,50
12.11.2024 20:30;12.11.2024 20:45;1.077,75;455,00;69,50;1.262,25;0,00;26,00;-;3.172,50;1.849,25;3.898,25;286,00;384,50
12.11.2024 20:45;12.11.2024 21:00;1.076,25;426,75;82,00;1.199,50;0,00;26,00;-;3.122,00;1.828,50;3.846,25;249,75;366,25
12.11.2024 21:00;12.11.2024 21:15;1.077,25;468,00;86,50;1.159,00;0,00;26,00;-;3.103,50;1.744,00;3.789,25;216,50;340,50
12.11.2024 21:15;12.11.2024 21:30;1.076,75;428,00;88,25;1.124,00;0,00;26,00;-;3.124,50;1.748,75;3.737,00;123,00;337,25
12.11.2024 21:30;12.11.2024 21:45;1.071,75;386,25;89,25;1.107,00;0,00;26,00;-;3.142,25;1.752,00;3.708,00;10,75;336,25
12.11.2024 21:45;12.11.2024 22:00;1.071,50;379,25;90,50;1.073,50;0,00;26,00;-;3.147,75;1.753,75;3.656,00;2,25;337,50
12.11.2024 22:00;12.11.2024 22:15;1.070,00;463,25;88,25;1.057,75;0,00;26,00;-;3.172,75;1.741,75;3.610,75;68,25;332,75
12.11.2024 22:15;12.11.2024 22:30;1.068,75;389,75;91,50;1.055,00;0,00;26,00;-;3.179,75;1.741,75;3.591,00;49,00;328,50
12.11.2024 22:30;12.11.2024 22:45;1.065,75;382,75;93,50;1.026,00;0,00;26,00;-;3.205,00;1.743,25;3.523,50;12,00;329,50
12.11.2024 22:45;12.11.2024 23:00;1.065,75;380,75;99,00;989,75;0,00;26,00;-;3.207,75;1.740,50;3.426,25;39,75;330,25
12.11.2024 23:00;12.11.2024 23:15;1.063,50;413,00;97,75;945,25;0,00;26,00;-;3.185,75;1.722,25;3.382,75;67,25;330,75
12.11.2024 23:15;12.11.2024 23:30;1.061,00;385,50;102,75;911,00;0,00;26,00;-;3.149,25;1.716,25;3.382,50;3,00;329,75
12.11.2024 23:30;12.11.2024 23:45;1.051,00;385,00;103,00;870,75;0,00;26,00;-;3.147,25;1.706,50;3.367,25;3,75;329,75
12.11.2024 23:45;13.11.2024 00:00;1.049,50;379,75;116,00;854,25;0,00;26,00;-;3.150,75;1.703,75;3.357,75;3,75;328,50
13.11.2024 00:00;13.11.2024 00:15;1.047,25;379,50;135,00;826,50;0,00;24,75;-;3.137,00;1.708,50;3.473,50;0,75;333,50
13.11.2024 00:15;13.11.2024 00:30;1.044,75;377,25;162,50;793,25;0,00;24,75;-;3.127,00;1.715,50;3.459,25;0,50;332,50
13.11.2024 00:30;13.11.2024 00:45;1.035,75;369,25;175,25;759,50;0,00;24,75;-;3.137,00;1.714,75;3.424,00;0,50;331,25
13.11.2024 00:45;13.11.2024 01:00;1.034,00;368,50;186,25;742,25;0,00;24,75;-;3.138,75;1.713,50;3.387,00;0,50;331,75
13.11.2024 01:00;13.11.2024 01:15;1.029,50;368,50;178,75;718,25;0,00;26,50;-;3.141,00;1.705,25;3.365,25;0,50;330,00
13.11.2024 01:15;13.11.2024 01:30;1.028,25;372,00;176,50;702,50;0,00;26,50;-;3.136,75;1.700,00;3.312,25;18,75;334,50
13.11.2024 01:30;13.11.2024 01:45;1.020,50;368,50;197,00;706,00;0,00;26,50;-;3.135,50;1.693,50;3.291,50;2,75;340,50
13.11.2024 01:45;13.11.2024 02:00;1.018,00;366,75;205,75;719,50;0,00;26,50;-;3.135,25;1.692,25;3.277,00;0,50;341,00
13.11.2024 02:00;13.11.2024 02:15;1.015,00;366,00;207,75;713,00;0,00;26,50;-;3.136,50;1.695,75;3.302,50;0,50;341,75
13.11.2024 02:15;13.11.2024 02:30;1.013,25;368,25;234,75;704,50;0,00;26,50;-;3.133,00;1.691,00;3.282,25;0,50;340,25
13.11.2024 02:30;13.11.2024 02:45;1.006,25;371,25;254,00;701,25;0,00;26,50;-;3.135,00;1.690,00;3.289,50;0,50;340,00
13.11.2024 02:45;13.11.2024 03:00;1.006,25;369,75;281,00;680,00;0,00;26,50;-;3.131,75;1.692,00;3.259,50;0,50;339,50
13.11.2024 03:00;13.11.2024 03:15;1.005,50;375,00;297,00;650,00;0,00;26,50;-;3.133,50;1.696,25;3.251,50;0,50;339,25
13.11.2024 03:15;13.11.2024 03:30;1.005,25;368,75;295,50;628,25;0,00;26,50;-;3.128,00;1.697,75;3.216,50;0,50;338,25
13.11.2024 03:30;13.11.2024 03:45;1.000,50;366,25;295,00;629,00;0,00;26,50;-;3.130,75;1.699,00;3.216,00;0,50;338,75
13.11.2024 03:45;13.11.2024 04:00;1.000,25;364,00;304,75;623,00;0,00;26,50;-;3.130,25;1.704,50;3.210,00;0,50;339,25
13.11.2024 04:00;13.11.2024 04:15;998,25;372,75;317,50;622,00;0,00;26,50;-;3.133,50;1.714,25;3.170,00;0,50;339,25
13.11.2024 04:15;13.11.2024 04:30;997,75;364,50;307,75;627,00;0,00;26,50;-;3.134,75;1.717,50;3.215,00;35,75;335,25
13.11.2024 04:30;13.11.2024 04:45;997,00;365,75;279,50;620,75;0,00;26,50;-;3.136,50;1.719,75;3.310,50;0,50;338,00
13.11.2024 04:45;13.11.2024 05:00;996,00;361,50;310,00;619,75;0,00;26,50;-;3.135,25;1.722,75;3.354,50;13,00;336,75
13.11.2024 05:00;13.11.2024 05:15;996,00;362,25;346,00;626,00;0,00;26,50;-;3.141,50;1.733,25;3.403,25;0,25;337,00
13.11.2024 05:15;13.11.2024 05:30;997,75;370,00;365,50;644,50;0,00;26,50;-;3.147,00;1.729,00;3.488,75;0,50;337,25
13.11.2024 05:30;13.11.2024 05:45;999,00;374,00;442,00;654,75;0,00;26,50;-;3.132,75;1.731,75;3.590,00;26,75;336,25
13.11.2024 05:45;13.11.2024 06:00;1.002,75;374,50;483,25;657,50;0,00;26,50;-;3.128,25;1.730,25;3.613,25;84,25;337,00
13.11.2024 06:00;13.11.2024 06:15;1.006,75;352,50;586,00;666,50;0,00;26,50;-;3.094,75;1.745,25;3.460,50;4,25;337,75
13.11.2024 06:15;13.11.2024 06:30;1.010,00;370,00;635,25;685,50;0,00;26,50;-;3.114,50;1.746,50;3.642,50;47,75;336,75
13.11.2024 06:30;13.11.2024 06:45;1.013,50;452,00;681,00;696,25;0,00;26,50;-;3.123,75;1.744,00;3.705,25;117,50;336,25
13.11.2024 06:45;13.11.2024 07:00;1.016,00;492,00;729,00;698,25;0,00;26,50;-;3.157,75;1.748,75;3.719,75;355,25;337,75
13.11.2024 07:00;13.11.2024 07:15;1.021,75;393,00;787,50;731,00;0,00;26,50;-;3.260,25;1.760,00;3.788,75;586,75;335,75
13.11.2024 07:15;13.11.2024 07:30;1.026,25;386,25;745,00;761,75;8,75;26,50;-;3.356,75;1.764,50;3.889,75;598,25;335,25
13.11.2024 07:30;13.11.2024 07:45;1.028,50;392,75;823,75;804,50;16,50;26,50;-;3.377,75;1.769,25;3.936,50;660,25;335,50
13.11.2024 07:45;13.11.2024 08:00;1.031,50;393,50;865,00;819,00;45,25;26,50;-;3.370,50;1.764,50;3.980,00;715,00;363,75
13.11.2024 08:00;13.11.2024 08:15;1.032,50;454,25;790,25;813,25;98,00;26,50;-;3.364,50;1.766,00;4.060,50;858,75;382,00
13.11.2024 08:15;13.11.2024 08:30;1.033,75;448,00;706,25;807,75;175,50;26,50;-;3.373,25;1.763,25;4.100,00;900,00;384,00
13.11.2024 08:30;13.11.2024 08:45;1.036,75;447,75;572,50;819,75;267,25;26,50;-;3.369,50;1.765,00;4.148,75;918,00;384,25
13.11.2024 08:45;13.11.2024 09:00;1.038,75;447,50;574,00;819,75;366,50;26,50;-;3.373,25;1.766,00;4.171,25;896,75;385,75
13.11.2024 09:00;13.11.2024 09:15;1.038,25;487,50;643,00;821,50;469,75;26,50;-;3.375,25;1.764,25;4.201,50;1.115,00;387,25
13.11.2024 09:15;13.11.2024 09:30;1.041,75;474,75;648,75;822,25;570,25;26,50;-;3.378,50;1.763,00;4.215,75;1.091,50;386,50
13.11.2024 09:30;13.11.2024 09:45;1.046,00;470,50;655,75;807,50;658,50;26,50;-;3.374,25;1.778,25;4.214,25;1.052,50;385,75
13.11.2024 09:45;13.11.2024 10:00;1.045,50;443,00;645,25;802,75;737,50;26,50;-;3.370,50;1.785,50;4.213,50;906,00;386,75
13.11.2024 10:00;13.11.2024 10:15;1.044,50;411,00;652,50;798,00;806,50;26,50;-;3.361,50;1.763,50;4.168,50;760,25;390,25
13.11.2024 10:15;13.11.2024 10:30;1.045,25;408,25;662,75;777,00;826,75;26,50;-;3.357,50;1.775,75;4.158,00;658,00;390,25
13.11.2024 10:30;13.11.2024 10:45;1.051,00;392,50;707,75;730,00;905,75;26,50;-;3.364,50;1.784,50;4.144,50;476,50;386,75
13.11.2024 10:45;13.11.2024 11:00;1.052,75;389,75;749,25;695,75;973,25;26,50;-;3.355,50;1.797,25;4.142,75;432,50;387,25
13.11.2024 11:00;13.11.2024 11:15;1.053,75;422,50;777,50;689,00;1.021,75;26,50;-;3.363,75;1.795,75;4.102,50;569,50;388,75
13.11.2024 11:15;13.11.2024 11:30;1.054,00;398,00;819,25;668,25;1.049,00;26,50;-;3.364,25;1.787,00;4.118,50;568,25;388,25
13.11.2024 11:30;13.11.2024 11:45;1.055,25;431,25;805,00;688,25;1.074,50;26,50;-;3.367,25;1.787,00;4.073,50;625,25;388,00
13.11.2024 11:45;13.11.2024 12:00;1.055,00;457,75;779,25;725,75;1.083,00;26,50;-;3.363,00;1.792,75;3.925,75;635,00;385,25
13.11.2024 12:00;13.11.2024 12:15;1.056,50;418,75;782,00;736,75;1.081,00;26,50;-;3.358,75;1.814,50;3.898,50;419,50;389,00
13.11.2024 12:15;13.11.2024 12:30;1.059,25;485,25;813,25;735,50;1.054,25;26,50;-;3.357,50;1.804,75;3.880,50;385,25;393,25
13.11.2024 12:30;13.11.2024 12:45;1.055,75;500,00;827,00;729,00;1.033,25;26,50;-;3.363,00;1.805,00;3.887,75;389,50;393,50
13.11.2024 12:45;13.11.2024 13:00;1.052,75;493,75;917,50;700,50;998,00;26,50;-;3.357,50;1.811,00;3.887,50;359,75;392,00
13.11.2024 13:00;13.11.2024 13:15;1.050,50;480,50;989,00;688,25;949,50;26,50;-;3.352,75;1.817,50;3.888,75;443,50;390,75
13.11.2024 13:15;13.11.2024 13:30;1.054,00;474,00;1.042,00;685,25;908,75;26,50;-;3.357,50;1.854,75;3.891,50;445,75;388,50
13.11.2024 13:30;13.11.2024 13:45;1.046,75;467,00;1.039,00;695,75;845,25;26,50;-;3.360,75;1.854,50;3.890,50;403,25;387,00
13.11.2024 13:45;13.11.2024 14:00;1.048,25;419,25;1.040,00;696,00;761,50;26,50;-;3.361,75;1.857,75;3.891,25;291,75;386,75
13.11.2024 14:00;13.11.2024 14:15;1.050,00;410,00;1.000,75;698,50;678,25;26,50;-;3.361,75;1.860,75;3.908,25;281,25;391,00
13.11.2024 14:15;13.11.2024 14:30;1.049,25;433,25;947,25;675,50;599,50;26,50;-;3.358,75;1.887,75;3.919,50;289,00;392,50
13.11.2024 14:30;13.11.2024 14:45;1.045,50;448,75;964,75;703,50;521,75;26,50;-;3.364,25;1.896,75;3.926,75;280,00;391,50
13.11.2024 14:45;13.11.2024 15:00;1.045,25;444,50;958,25;733,25;429,25;26,50;-;3.360,75;1.897,00;3.940,75;377,50;391,50
13.11.2024 15:00;13.11.2024 15:15;1.045,50;553,00;954,50;765,00;325,00;26,50;-;3.355,25;1.921,25;3.977,50;700,75;388,50
13.11.2024 15:15;13.11.2024 15:30;1.048,25;524,25;976,75;801,25;226,75;26,50;-;3.360,75;1.918,00;3.986,00;696,25;390,75
13.11.2024 15:30;13.11.2024 15:45;1.044,00;495,00;989,25;872,00;140,75;26,50;-;3.366,50;1.910,50;3.993,50;798,50;392,00
13.11.2024 15:45;13.11.2024 16:00;1.043,25;487,50;972,00;908,00;83,25;26,50;-;3.364,25;1.908,50;4.008,00;852,50;389,50
13.11.2024 16:00;13.11.2024 16:15;1.041,75;448,75;933,50;949,00;31,25;24,50;-;3.356,75;1.914,75;4.014,25;1.047,25;389,00
13.11.2024 16:15;13.11.2024 16:30;1.044,75;451,00;893,50;1.001,50;10,75;24,50;-;3.357,00;1.924,00;4.076,50;1.008,50;391,75
13.11.2024 16:30;13.11.2024 16:45;1.048,00;469,25;875,25;1.049,00;2,25;24,50;-;3.363,75;1.922,75;4.078,75;1.031,50;389,75
13.11.2024 16:45;13.11.2024 17:00;1.053,00;475,00;851,00;1.097,00;0,00;24,50;-;3.361,00;1.925,00;4.089,75;1.129,75;406,25
13.11.2024 17:00;13.11.2024 17:15;1.056,25;471,75;857,00;1.117,50;0,00;24,50;-;3.359,25;1.919,00;4.144,75;1.247,50;439,50
13.11.2024 17:15;13.11.2024 17:30;1.057,50;462,50;846,75;1.129,50;0,00;23,00;-;3.367,00;1.923,25;4.154,50;1.129,25;452,25
13.11.2024 17:30;13.11.2024 17:45;1.060,75;461,50;833,00;1.128,25;0,00;23,00;-;3.368,00;1.923,25;4.157,50;1.109,00;469,50
13.11.2024 17:45;13.11.2024 18:00;1.066,25;480,00;811,00;1.129,00;0,00;23,00;-;3.365,75;1.926,75;4.168,25;1.122,75;473,00
13.11.2024 18:00;13.11.2024 18:15;1.068,50;456,25;864,25;1.153,50;0,00;23,00;-;3.359,00;1.919,75;4.157,75;1.164,25;457,50
13.11.2024 18:15;13.11.2024 18:30;1.071,25;413,50;930,25;1.181,75;0,00;23,00;-;3.360,00;1.916,50;4.128,50;889,50;445,75
13.11.2024 18:30;13.11.2024 18:45;1.074,00;414,00;962,00;1.233,00;0,00;23,00;-;3.346,50;1.917,50;4.130,00;917,00;445,25
13.11.2024 18:45;13.11.2024 19:00;1.074,50;410,50;989,00;1.270,00;0,00;24,50;-;3.347,50;1.915,25;4.145,50;890,25;441,25
13.11.2024 19:00;13.11.2024 19:15;1.076,50;419,00;980,25;1.329,00;0,00;24,50;-;3.345,50;1.904,25;4.110,00;912,00;438,00
13.11.2024 19:15;13.11.2024 19:30;1.073,75;407,50;944,75;1.383,75;0,00;24,50;-;3.339,50;1.891,75;4.085,50;558,75;428,25
13.11.2024 19:30;13.11.2024 19:45;1.073,50;393,50;988,50;1.396,00;0,00;24,50;-;3.338,25;1.884,75;4.026,75;444,75;428,75
13.11.2024 19:45;13.11.2024 20:00;1.075,00;378,25;1.049,00;1.437,00;0,00;25,50;-;3.342,00;1.876,75;3.940,25;349,50;439,25
13.11.2024 20:00;13.11.2024 20:15;1.074,00;398,25;1.040,50;1.474,00;0,00;25,50;-;3.342,50;1.843,25;3.823,50;440,50;437,75
13.11.2024 20:15;13.11.2024 20:30;1.079,25;383,75;1.123,50;1.508,75;0,00;25,50;-;3.305,75;1.811,25;3.793,25;210,00;411,25
13.11.2024 20:30;13.11.2024 20:45;1.082,75;357,75;1.224,00;1.532,75;0,00;25,50;-;3.290,25;1.760,00;3.758,00;85,50;374,00
13.11.2024 20:45;13.11.2024 21:00;1.084,25;362,50;1.321,25;1.597,25;0,00;25,50;-;3.298,00;1.733,50;3.707,00;24,75;360,25
13.11.2024 21:00;13.11.2024 21:15;1.081,25;396,50;1.343,00;1.671,00;0,00;25,50;-;3.299,75;1.687,25;3.630,25;172,75;343,50
13.11.2024 21:15;13.11.2024 21:30;1.081,50;352,50;1.414,75;1.711,50;0,00;25,50;-;3.294,75;1.621,50;3.499,25;26,50;336,75
13.11.2024 21:30;13.11.2024 21:45;1.082,75;348,75;1.433,00;1.745,25;0,00;25,50;-;3.293,75;1.594,75;3.451,00;23,25;334,50
13.11.2024 21:45;13.11.2024 22:00;1.082,50;348,00;1.417,50;1.788,75;0,00;25,50;-;3.302,75;1.561,50;3.338,00;6,25;333,25
13.11.2024 22:00;13.11.2024 22:15;1.081,25;350,00;1.510,75;1.834,00;0,00;25,50;-;3.274,00;1.552,00;3.273,50;58,50;331,50
13.11.2024 22:15;13.11.2024 22:30;1.081,50;350,50;1.526,50;1.870,50;0,00;25,50;-;3.245,00;1.554,75;3.231,50;35,75;332,25
13.11.2024 22:30;13.11.2024 22:45;1.076,00;351,25;1.486,75;1.923,25;0,00;25,50;-;3.255,50;1.541,75;3.022,75;30,00;331,75
13.11.2024 22:45;13.11.2024 23:00;1.076,00;352,25;1.493,75;2.027,50;0,00;25,50;-;3.266,50;1.524,25;2.835,75;6,00;329,50
13.11.2024 23:00;13.11.2024 23:15;1.075,75;358,75;1.453,50;2.111,75;0,00;25,50;-;3.266,75;1.502,75;2.794,25;73,25;330,00
13.11.2024 23:15;13.11.2024 23:30;1.074,00;356,00;1.470,00;2.186,75;0,00;25,50;-;3.260,00;1.488,75;2.627,75;27,00;331,25
13.11.2024 23:30;13.11.2024 23:45;1.063,50;354,00;1.472,25;2.219,75;0,00;25,50;-;3.263,25;1.468,25;2.562,50;17,25;330,25
13.11.2024 23:45;14.11.2024 00:00;1.059,75;358,50;1.430,25;2.228,25;0,00;25,50;-;3.229,00;1.463,00;2.597,25;16,50;329,50
14.11.2024 00:00;14.11.2024 00:15;1.057,00;366,50;1.571,00;2.285,75;0,00;24,75;-;3.211,25;1.441,50;2.621,75;30,25;332,75
14.11.2024 00:15;14.11.2024 00:30;1.052,75;373,00;1.581,00;2.348,25;0,00;24,75;-;3.200,25;1.451,50;2.614,50;34,50;331,00
